Gene_ID,SC_Control_1_FPKM,SC_Control_2_FPKM,SC_Control_3_FPKM,SC_cAMP_1_FPKM,SC_cAMP_2_FPKM,SC_cAMP_3_FPKM,Control_Average_FPKM,cAMP_Average_FPKM,Fold_Change,Log2FC,edgeR,DESeq2,Change,Expressed
ENSRNOG00000001607,56.97173178316278,50.27196856950682,56.958187470057744,1.8830393697145786,1.891342499917932,1.5158610564814663,52.5052229740588,1.7634143087046592,0.03358550271419488,-4.89601756616757,4.679999999999997e-276,0.0,Downregulated,Expressed
ENSRNOG00000001608,16.74206320206749,16.484227977971454,15.368888472862634,4.054765168637443,4.078361950005508,3.3616438147854244,16.570173052670132,3.831590311142792,0.231234175947569,-2.112573453855556,4.599999999999999e-56,3.18e-64,Downregulated,Expressed
ENSRNOG00000001609,28.830587620722554,28.969833400755878,28.777408422556483,10.40567110251805,9.516918039876554,9.53366942783286,28.92341814074477,9.81875285674249,0.3394741523620507,-1.5586263633590238,9.670000000000001e-41,7.109999999999999e-62,Downregulated,Expressed
ENSRNOG00000001611,604.0519859868889,454.50280707558034,703.954506734061,671.8582761275552,878.9177519002806,653.9459852115607,504.35253337934984,734.9073377464655,1.4571302593095203,0.5431298520489084,0.086323445,0.098981145,Nondifferential,Expressed
ENSRNOG00000001613,14.945212217171235,14.073165075267022,17.432063890626523,21.23961388106728,23.313806784531657,21.35634790955895,14.36384745590176,21.96992285838596,1.529529112992567,0.6130875673539612,2.15e-05,5.51e-06,Upregulated,Expressed
ENSRNOG00000001616,27.831458945306963,28.211215383210796,27.159030154312507,13.862963297067402,12.153459829594176,15.305481345401853,28.08462990390952,13.773968157354476,0.49044506566337454,-1.027836544443698,7.0700000000000005e-16,7.829999999999999e-18,Downregulated,Expressed
ENSRNOG00000001620,3.1299730666367327,4.525456482262187,2.9533169978222493,4.548587114539649,4.424090202282766,4.574802685650283,4.060295343720369,4.5158266674909,1.1121916720849023,0.153405439623712,0.094692939,0.115949693,Nondifferential,Expressed
ENSRNOG00000001621,9.252553555168179,8.425509355807774,9.016639281325682,4.06444412118828,3.4396064855542567,3.6414657219397157,8.701190755594576,3.7151721095607506,0.4269728378465923,-1.2277838001011716,3.84e-23,7.059999999999999e-28,Downregulated,Expressed
ENSRNOG00000001622,1.5695846064334456,1.9665075538729515,1.4862490148606513,0.7143253740787248,0.7319119815313089,0.8525097330450121,1.8341999047264494,0.7662490295516818,0.41775655291289493,-1.2592656363656145,9.309999999999999e-09,3.21e-08,Downregulated,Expressed
ENSRNOG00000001623,15.585460468380559,15.80324450232977,15.576493510046346,11.497862438622986,11.350822348757909,12.195598731085784,15.730649824346699,11.681427839488896,0.7425902915599375,-0.42936164100616897,0.0006166419999999999,3.85e-06,Downregulated,Expressed
ENSRNOG00000001629,21.821460257665507,17.067919937371478,24.30594489876015,20.106616999549527,21.903496145668793,18.87970804832881,18.65243337746949,20.296607064515708,1.0881479458348977,0.12187472038590635,1.0,0.7229141729999999,Nondifferential,Expressed
ENSRNOG00000001632,24.60591186920963,23.529377805577354,24.161331290581735,29.889139701539168,30.04972781347507,31.633148894385503,23.88822249345478,30.524005469799913,1.2777847107780118,0.353644782406117,0.003878185,8.35e-05,Upregulated,Expressed
ENSRNOG00000001633,45.02334354942526,44.050976755375295,43.02465858944296,51.66791378443454,44.79299391683918,47.52512826169824,44.37509902005862,47.99534532099066,1.081582833185242,0.11314415854942848,0.472902046,0.36877706200000004,Nondifferential,Expressed
ENSRNOG00000001640,36.869156130586404,34.2714363284626,32.15319456394498,34.84220871882816,36.9179779482969,35.0068130690709,35.137342929170536,35.58899991206532,1.0128540448777026,0.018426292695639567,1.0,0.8101732140000001,Nondifferential,Expressed
ENSRNOG00000001642,45.04432181593393,36.25778865531424,45.94212919923768,36.494196538079194,36.44603482663869,36.00070228926494,39.186633042187474,36.313644551327606,0.9266844771336473,-0.10984988954345616,0.15573509300000002,0.042785446,Nondifferential,Expressed
ENSRNOG00000001643,17.79434563543004,15.276152118464845,18.411860497457766,21.90944466137242,21.739538141859146,19.271310656679066,16.115549957453243,20.97343115330354,1.301440609143071,0.3801094762830988,0.05614337,0.0383501,Nondifferential,Expressed
ENSRNOG00000001645,8.815967570610432,8.654673056650093,9.00948560683168,1.312012428350193,0.8455108631369556,1.1917439622994106,8.708437894636873,1.116422417928853,0.12820007806640113,-2.963530954412959,2.3899999999999997e-77,9.999999999999998e-77,Downregulated,Expressed
ENSRNOG00000001647,4.932386446701182,5.2841652895682225,4.492880599710188,0.7184484216117963,0.9997426516058998,0.8313252078401875,5.166905675279209,0.849838760352628,0.16447731268225724,-2.604039496568643,1.9799999999999997e-49,3.04e-48,Downregulated,Expressed
ENSRNOG00000001653,1.8574539734702102,2.4109475037168226,2.5081335115920154,2.7593137018055565,1.6609356622149813,2.5560326278662755,2.226449660301285,2.325427330628938,1.0444553820786855,0.06275086346418576,1.0,0.9442558959999999,Nondifferential,Expressed
ENSRNOG00000001654,8.222200934407457,6.466929613905531,8.731790912429485,15.234053717803578,14.355356881939377,14.825394260507027,7.05202005407284,14.80493495341666,2.099389230305178,1.0699696695231289,1.43e-12,7.009999999999999e-13,Upregulated,Expressed
ENSRNOG00000001657,18.289196224422735,18.742356079565553,18.196726359110368,50.65429582511245,46.81465762118441,42.89445781878879,18.591302794517947,46.787803755028555,2.5166500848356343,1.3315046380460134,1.7899999999999996e-29,1.1099999999999998e-35,Upregulated,Expressed
ENSRNOG00000001662,60.98388098541276,78.57188264904927,53.28583304212658,43.257067735336534,41.0628306280287,48.13618425742878,72.7092154278371,44.15202754026467,0.6072411492884964,-0.7196585375612556,0.0014964989999999999,0.001590493,Downregulated,Expressed
ENSRNOG00000001680,7.1907171681145305,6.816672871056548,7.088551992157698,11.1078593223207,11.467429216277475,9.410362466196945,6.9413543034092084,10.66188366826504,1.5359947356423678,0.6191732714785584,3.8e-05,3.37e-05,Upregulated,Expressed
ENSRNOG00000001681,20.3003483155661,15.730198799666724,20.76244072180181,19.898845794571073,22.105625695772822,19.776402501747658,17.25358197163318,20.593624664030518,1.1935854652030367,0.25530187250272646,0.542229093,0.47343974,Nondifferential,Expressed
ENSRNOG00000001682,167.02692003732656,154.64794557601775,164.6687143025032,118.49841240629833,119.00891935544041,124.18525402140398,158.774270396454,120.56419526104757,0.7593434059561592,-0.3971756163266438,0.001023235,1.51e-08,Downregulated,Expressed
ENSRNOG00000001686,13.504693592477766,13.508419649755597,13.074234799347936,8.401820600079567,7.96246315878331,8.556659858703819,13.507177630662987,8.306981205855564,0.61500495758623,-0.7013300547505398,2.5899999999999997e-08,2.36e-11,Downregulated,Expressed
ENSRNOG00000001687,3.5640115578898977,3.4435799715239233,3.5281653222549716,8.510996856379313,7.964186273658583,8.02304684548783,3.4837238336459144,8.166076658508574,2.3440654450391127,1.229012849587519,1.58e-23,1.14e-28,Upregulated,Expressed
ENSRNOG00000001689,15.23686287767424,12.962985321085858,16.126725742451384,3.369241106016219,3.675944577547513,3.2103240238781363,13.720944506615318,3.418503235813956,0.2491448918961653,-2.004943099479669,6.409999999999998e-51,1.7499999999999997e-57,Downregulated,Expressed
ENSRNOG00000001691,0.19713898104223784,0.3793095873245409,0.2425711312484773,11.743710559511428,16.627249494121394,9.569128494432427,0.31858605189710654,12.646696182688416,39.69632727917702,5.3109336296806475,5.869999999999999e-83,7.369999999999999e-63,Upregulated,Expressed
ENSRNOG00000001692,0.41172388961033735,0.45477367106954136,0.3377391561925701,2.4670118461506383,3.4507534877096813,2.378121423218508,0.4404237439164733,2.7652955856929426,6.27871595001332,2.650469546065908,1.4e-28,1.27e-22,Upregulated,Expressed
ENSRNOG00000001699,16.054635269029948,14.348722807773079,14.886798902924369,14.372284837777089,14.52005163325968,15.879691303229697,14.917360294858701,14.924009258088823,1.0004457198256727,0.0006428945173488072,1.0,0.843943091,Nondifferential,Expressed
ENSRNOG00000001700,5.602051895692022,8.139557312578573,4.72684229003721,5.988455914738768,4.823810518212957,7.313185219836778,7.29372217361639,6.041817217596168,0.8283585628544033,-0.27167270774571506,1.0,0.87866169,Nondifferential,Expressed
ENSRNOG00000001701,5.533862909791773,5.04649529016345,5.876789138293947,0.8096818564425097,1.2072162947441096,0.6253757435145404,5.208951163372891,0.8807579649003866,0.16908547177280114,-2.5641753896147175,3.98e-32,4.46e-26,Downregulated,Expressed
ENSRNOG00000001704,13.411839863349446,23.307095903066152,13.468918400817758,2.5545261157364054,2.372172990814368,2.092623393824981,20.008677223160586,2.339774166791918,0.11693797349499775,-3.096184599775106,1.48e-35,7.16e-33,Downregulated,Expressed
ENSRNOG00000001706,93.5809538332204,134.71494350916373,85.0721483291267,5.987645944661033,4.466671818267293,5.981233610365054,121.00361361718262,5.478517124431126,0.045275648888994595,-4.4651208717969375,9.329999999999998e-93,5.059999999999998e-102,Downregulated,Expressed
ENSRNOG00000001708,9.88977406067199,10.344538288895897,7.047872221425924,6.572165595094544,4.960455184647921,6.599167800587437,10.19295021282126,6.043929526776634,0.5929519325204045,-0.7540129370387654,0.002190719,0.002625135,Downregulated,Expressed
ENSRNOG00000001709,149.43322514412142,135.1707645389734,168.04534103737694,208.23645386777932,214.90855917216948,195.5870455038519,139.92491807402274,206.24401951460024,1.4739620530311373,0.5596993829075402,0.000199074,1.88e-05,Upregulated,Expressed
ENSRNOG00000001710,13.287527036373286,12.534519278394628,15.854290287592951,26.14189836250849,26.173323859220226,25.3366686799358,12.785521864387514,25.883963633888172,2.024474550857775,1.017547507384807,1.0800000000000002e-13,7.309999999999999e-16,Upregulated,Expressed
ENSRNOG00000001712,5.135641889968131,4.850678269431075,5.1200184371151956,8.006897439886156,8.23226905231233,8.393740271290444,4.945666142943427,8.210968921162976,1.6602351804273217,0.7313876208515828,1.04e-06,3.98e-07,Upregulated,Expressed
ENSRNOG00000001715,3.6098657779162853,3.3922422554019027,3.923973780428461,1.0252790520427666,0.9304069843717574,0.8718866182738384,3.4647834295733637,0.9425242182294541,0.27202976387632744,-1.878163583678074,4.92e-37,4.41e-38,Downregulated,Expressed
ENSRNOG00000001717,53.793902319973526,52.21353205691277,50.131985534197725,69.56912523421042,68.92311536278166,67.46995648532308,52.74032214459968,68.65406569410506,1.3017377009164677,0.3804387759153006,0.000586926,1.55e-05,Upregulated,Expressed
ENSRNOG00000001719,94.86348416583783,81.65722547527336,100.59789949570715,144.2055651107831,154.20879916124974,134.6885052277071,86.05931170546152,144.36762316658,1.677536344476923,0.7463440233128597,8.59e-08,1.25e-09,Upregulated,Expressed
ENSRNOG00000001720,80.14343187041521,80.96210787175949,107.04039115756906,16.06177996191525,16.53043897859089,15.563006629145148,80.68921587131139,16.051741856550432,0.1989329265778321,-2.3296460098716567,2.5199999999999997e-76,3.5299999999999994e-82,Downregulated,Expressed
ENSRNOG00000001724,28.974938438957363,37.58205793061126,28.06344217629104,78.76939335284928,78.46187373415117,90.62667550130841,34.71301810005996,82.61931419610295,2.380067153998351,1.2510022799927156,1.9e-20,3.3799999999999997e-18,Upregulated,Expressed
ENSRNOG00000001726,0.9905215994457766,0.9338590734130278,1.116859141626914,6.478246734875831,7.28245755758611,6.0894137847136145,0.9527465820906107,6.616706025725185,6.944875111707202,2.795948750745083,1.1099999999999999e-55,1.09e-51,Upregulated,Expressed
ENSRNOG00000001727,12.414171302085919,11.502974356526916,12.982892180719045,16.95691118059442,18.905818814103505,17.193677109264033,11.80670667171325,17.685469034653988,1.4979172030270893,0.5829578814178502,1.74e-05,9.240000000000001e-07,Upregulated,Expressed
ENSRNOG00000001728,0.3847328819860739,0.35045829880321117,0.5108201705333247,4.73585558469312,4.993859737895039,5.091364755278158,0.3618831598641654,4.940360025955439,13.651809683019863,3.7710203022717264,1.0199999999999997e-75,8.849999999999998e-63,Upregulated,Expressed
ENSRNOG00000001729,22.797320887315532,28.72543569713077,19.731138698175933,18.533683793950964,16.905102070205402,17.88884927393024,26.74939742719236,17.7758783793622,0.6645337872655015,-0.5895855417648658,0.022380825,0.017456241,Downregulated,Expressed
ENSRNOG00000001730,65.62437585456368,70.50281789575497,60.76671238951514,30.494744750808056,26.329333835132594,31.27003979157252,68.87667054869121,29.364706125837724,0.42633747961261914,-1.2299322057256654,6.349999999999999e-20,1.42e-21,Downregulated,Expressed
ENSRNOG00000001733,76.63500527978732,64.04840338156811,74.81508468531548,54.222103916663926,52.51485581029544,50.5893970201122,68.24393734764118,52.442118915690514,0.7684509562885464,-0.3799749070300049,0.000225251,2.47e-06,Downregulated,Expressed
ENSRNOG00000001736,0.2116500641858662,0.21115627329168016,0.17953638309766273,4.309626579496398,3.602041147825652,3.9332381828208476,0.21132087025640886,3.9483019700476327,18.68391874998863,4.223725171361433,5.0999999999999986e-76,4.309999999999999e-52,Upregulated,Expressed
ENSRNOG00000001738,54.634321894874034,47.02584902515134,58.343618358485884,67.2573692731692,71.8744301856781,68.02353433316893,49.562006648392234,69.05177793067207,1.3932401571337927,0.4784439612003889,0.0025224279999999997,0.00037218699999999995,Upregulated,Expressed
ENSRNOG00000001747,1.575875285809803,1.9543303094204059,1.211088597806987,0.9126835429345873,1.0565292431697373,0.9728877539348618,1.8281786348835383,0.980700180013062,0.5364356421742869,-0.8985229980629712,0.0016511260000000002,0.001930576,Downregulated,Expressed
ENSRNOG00000001754,6.01319253640242,5.869636044931643,6.3563944413240465,7.538410705969126,9.073373096764929,7.886831818605138,5.917488208755235,8.166205207113064,1.3800120792857236,0.46468089501021415,0.007137966,0.005872771999999999,Upregulated,Expressed
ENSRNOG00000001758,10.251864901208313,8.650950557870694,10.927163909295146,8.623300895555413,9.357504354289015,8.812480283055713,9.184588672316567,8.931095177633381,0.9724001255007483,-0.04037801532235005,0.5750878,0.34998858299999996,Nondifferential,Expressed
ENSRNOG00000001762,21.970215962196374,21.935149992694434,20.587058064241802,18.32524818656726,18.030913287308316,17.31378197258404,21.946838649195083,17.88998114881987,0.8151507118988183,-0.2948612733258221,0.051394094,0.005357935,Nondifferential,Expressed
ENSRNOG00000001764,25.56852351672714,29.181550918168014,26.923505403921897,15.399271590817992,15.144690428715636,16.360572683417317,27.977208451021056,15.63484490098365,0.5588422064465491,-0.8394871107690475,1.9100000000000004e-11,7.75e-14,Downregulated,Expressed
ENSRNOG00000001766,26.44120332366042,17.56556524134888,23.750181519038296,111.42984379480663,107.32540207853538,99.78505009136501,20.52411126878606,106.18009865490234,5.173432226338859,2.3711217298648957,2.83e-54,3.66e-55,Upregulated,Expressed
ENSRNOG00000001767,16.468003071077206,22.349064214020856,20.058498785372795,6.65368494858376,5.475438399347469,5.5547108536493655,20.388710499706306,5.894611400526865,0.2891115355535494,-1.7903019213754732,3.8e-23,9.88e-22,Downregulated,Expressed
ENSRNOG00000001769,27.274786085739024,28.37673930703225,27.04881114930399,11.092140653468359,11.000579709264661,11.124280650980731,28.009421566601176,11.072333671237915,0.395307473412472,-1.3389528648672147,1.7399999999999999e-31,2.2799999999999995e-48,Downregulated,Expressed
ENSRNOG00000001773,28.86311403870369,31.29738048369212,26.750033751816503,20.458542378340866,23.077512126197917,20.11188873192136,30.485958335362643,21.215981078820047,0.6959263292769856,-0.5229935043481041,0.0012539460000000001,0.000280663,Downregulated,Expressed
ENSRNOG00000001774,73.93904132457196,92.08761029388887,75.50898513349294,42.03055011676806,37.65377340965237,50.64575679055195,86.03808730411657,43.44336010565746,0.5049317281089636,-0.9858397608390227,4.6e-09,1.22e-08,Downregulated,Expressed
ENSRNOG00000001781,15.78576849077045,17.25802370619666,15.545079855474565,3.521096583910671,3.4392429037263836,3.79749658413981,16.767271967721257,3.585945357258955,0.2138657596872212,-2.225222572102107,1.14e-65,1.3199999999999998e-80,Downregulated,Expressed
ENSRNOG00000001782,20.536832488302004,20.814139898092158,21.46416112612351,12.371966845574544,12.69857114958426,13.462909154699524,20.721704094828773,12.844482383286111,0.6198564714806216,-0.6899938985083224,1.11e-09,3.7e-15,Downregulated,Expressed
ENSRNOG00000001783,95.45489902742914,94.99156038909022,105.0398798392829,119.98921926509298,129.83574482489658,123.15958087765314,95.14600660186987,124.3281816558809,1.3067094048005743,0.38593834016436696,0.004279773,0.000263197,Upregulated,Expressed
ENSRNOG00000001785,2.425245240878576,3.2465344748988847,1.907024326399954,2.1410625931547433,3.8149587773227585,2.397668187459097,2.9727713968921154,2.7845631859788664,0.9366893091375909,-0.09435749577065417,0.9373788479999999,0.7396035990000001,Nondifferential,Expressed
ENSRNOG00000001786,69.79954299497581,63.717331398659134,69.12657456916048,49.786986061667015,48.62144960816426,50.56533689651769,65.74473526409803,49.65792418878299,0.7553140793602109,-0.4048514153335782,0.000165119,2.74e-08,Downregulated,Expressed
ENSRNOG00000001789,59.48492548550678,64.73065549652155,58.42730451027802,39.44735261849392,37.153200935251874,38.58698207846786,62.98207882618329,38.39584521073789,0.6096312780767683,-0.7139911704540516,2.45e-08,4.1200000000000004e-11,Downregulated,Expressed
ENSRNOG00000001793,16.267875412656043,18.294618193786725,14.017368790063037,3.970155917943881,2.9405964546473995,4.228570931545256,17.619037266743167,3.7131077680455125,0.21074407822805352,-2.2464360019456278,1.8e-37,4.34e-35,Downregulated,Expressed
ENSRNOG00000001795,13.145823676808096,13.166304914403298,14.572979970402221,18.64155714425592,19.37294752063843,17.606193873194613,13.159477835204896,18.540232846029653,1.4088881852462178,0.49455711839568167,0.000212455,8.88e-06,Upregulated,Expressed
ENSRNOG00000001797,13.032620507782632,13.857623571080914,12.890250318456774,19.2761970464993,20.042164035806678,18.354339146906707,13.582622549981487,19.22423340973756,1.4153550493651732,0.5011640062059033,2.51e-05,4.55e-06,Upregulated,Expressed
ENSRNOG00000001803,56.082232952201174,47.78579055701675,63.19643417495829,76.4394216760914,88.63082154681005,76.98896278672471,50.55127135541156,80.68640200320873,1.5961300248202597,0.674578181962859,3.01e-05,2.56e-05,Upregulated,Expressed
ENSRNOG00000001804,1.9764804463343393,1.9767022247551012,1.7448662873267091,1.5120880798157008,1.208788873504089,1.1873596849316534,1.9766282986148471,1.3027455460838144,0.6590746206541379,-0.6014862779801609,0.00199279,0.001070603,Downregulated,Expressed
ENSRNOG00000001807,33.108502365366796,30.511070889114574,34.96168178718456,1.2073636994149195,0.9755048721563825,1.1165034565026628,31.376881381198647,1.0997906760246547,0.03505098746632165,-4.83440110095401,5.089999999999997e-251,0.0,Downregulated,Expressed
ENSRNOG00000001808,43.43277868790688,39.82860611715599,47.27951042826546,36.57301409029233,37.1157309708481,39.187947406101365,41.02999697407296,37.62556415574726,0.9170257599463882,-0.12496583410419282,0.16586637699999998,0.029568884,Nondifferential,Expressed
ENSRNOG00000001811,33.35819712847444,31.559695771992935,35.71611009369122,45.16612477634467,49.31722593896852,45.214035896116016,32.15919622415343,46.56579553714306,1.4479775928656273,0.5340392772058126,3.05e-05,3.88e-07,Upregulated,Expressed
ENSRNOG00000001813,41.51896666557915,40.41487636759201,35.19046952475932,48.72309815045266,47.878893626295365,49.5822610930889,40.782906466921055,48.72808428994565,1.1948163706642367,0.2567889098473058,0.016787266999999998,0.010419538,Upregulated,Expressed
ENSRNOG00000001815,258.7957448884613,201.28237867019678,297.7309309896932,220.37978618460227,259.933996537957,230.98295244378974,220.4535007429516,237.09891172211633,1.0755053148308733,0.10501465415306903,0.929287258,0.570163089,Nondifferential,Expressed
ENSRNOG00000001816,7.48352046474937,7.466061012156419,9.000762787221605,12.601721925833875,12.817453617274127,11.377644690686628,7.471880829687403,12.26560674459821,1.6415688397845285,0.7150752511191328,2.0399999999999998e-05,1.92e-05,Upregulated,Expressed
ENSRNOG00000001817,20.43597517038477,18.935460727660082,18.793278381513684,71.31702117600423,75.91188220432872,71.49231903188006,19.43563220856831,72.90707413740434,3.751206719443005,1.9073547684373178,4.379999999999999e-65,7.369999999999998e-98,Upregulated,Expressed
ENSRNOG00000001820,38.5223331087631,34.499019090968574,40.82127195764391,49.529406772852326,54.71748777965644,49.56896957791076,35.840123763566744,51.271954710139845,1.430574153381142,0.5165942812630073,0.000582234,0.00011514899999999999,Upregulated,Expressed
ENSRNOG00000001823,85.43494982625208,85.35154436711426,77.18170123102851,37.22308222137291,31.903818623870016,35.60837778238384,85.37934618682687,34.911759542542256,0.4089016969765549,-1.2901740447044727,1.16e-24,1.0000000000000001e-29,Downregulated,Expressed
ENSRNOG00000001825,0.804608314626723,1.116297964433888,1.1156659160482527,0.8461519999605499,0.6722268514694871,0.719845860297028,1.0124014144981663,0.7460749039090216,0.7369358568891775,-0.44038904269738693,0.137799854,0.12696992599999998,Nondifferential,Expressed
ENSRNOG00000001828,33.371373709789154,37.523644199625906,31.948522600883685,11.292280716247506,11.76073945276226,10.985978964829727,36.139554036346986,11.346333044613166,0.3139588560833293,-1.6713525867697523,1.1099999999999999e-39,1.52e-45,Downregulated,Expressed
ENSRNOG00000001829,24.342949445226093,22.672164016511402,25.210297264459705,31.715374919620295,31.05975594586097,30.597051778424337,23.229092492749633,31.12406088130187,1.3398741638751686,0.4220975143562346,0.00116883,2.6700000000000002e-05,Upregulated,Expressed
ENSRNOG00000001833,14.70209940096695,12.144722779781977,14.354948624695481,16.530974257494574,16.009483665329313,15.278487551141886,12.997181653510303,15.939648491321925,1.2263926839105856,0.2944209956861387,0.142474938,0.081668468,Nondifferential,Expressed
ENSRNOG00000001834,4.993012140230987,4.227604274760507,5.555776240761889,5.959732000581677,6.806158438910379,6.038516223037915,4.482740229917334,6.268135554176657,1.3982821293867942,0.48365548060023106,0.064433451,0.064739609,Nondifferential,Expressed
ENSRNOG00000001842,11.813842238880454,10.999639060483783,12.278131254614616,42.83524088264368,43.47021917417017,45.99243192889448,11.27104011994934,44.09929732856944,3.9126200296736813,1.9681350111018165,2.3599999999999998e-61,2.0699999999999996e-94,Upregulated,Expressed
ENSRNOG00000001843,5.624631161340327,5.203558965444838,6.5510017230563315,5.767624399900442,4.858696380900767,5.647119282450979,5.343916364076667,5.4244800210840625,1.015075770562011,0.021587421729742078,0.8782195009999999,0.528432955,Nondifferential,Expressed
ENSRNOG00000001844,9.327196930989361,9.447174513215684,9.808760052768774,13.809678397718308,14.082877187207258,13.691096908205573,9.40718198580691,13.86121749771038,1.4734718131979905,0.5592194626686144,5.65e-06,2.3100000000000002e-08,Upregulated,Expressed
ENSRNOG00000001845,8.924780436450565,7.565674662659877,9.97569863378857,10.237476560771485,10.112062432338973,9.923285622746267,8.018709920590107,10.090941538618909,1.2584245643688659,0.3316187374581481,0.236419275,0.186656803,Nondifferential,Expressed
ENSRNOG00000001847,22.950892275367938,22.388426219340772,23.952773145642812,20.969823793999993,22.91157134163194,22.665273606184073,22.57591490468316,22.18222291393867,0.9825614158980187,-0.025380507727521966,1.0,0.525852458,Nondifferential,Expressed
ENSRNOG00000001849,78.61819090529721,94.40571252671324,73.63788542674558,92.91603289727294,91.58404102411113,88.70258052227643,89.14320531957458,91.06755148122016,1.021587132241284,0.03081225829677208,0.472931444,0.42614039600000003,Nondifferential,Expressed
ENSRNOG00000001852,50.20680257328583,44.048991604956086,52.657946607194575,56.26653086068283,56.527970681571354,53.98668641370108,46.101595261065995,55.593729318651754,1.2058959999937815,0.27010549035325876,0.203766833,0.10493191800000001,Nondifferential,Expressed
ENSRNOG00000001858,22.899361111220802,20.477759420266068,23.35354029370367,1.79782825372205,1.8250341815649973,2.188085205307994,21.284959983917645,1.936982546865014,0.09100240490602504,-3.4579515180881035,3.239999999999999e-63,1.29e-49,Downregulated,Expressed
ENSRNOG00000001859,2.9983759092997717,2.1874470186309996,3.7858008474343694,5.291873056634611,5.705960636441998,4.941462666339535,2.4577566488539238,5.313098786472048,2.161767638366312,1.1122114606339795,7.049999999999999e-05,0.00035077199999999995,Upregulated,Expressed
ENSRNOG00000001861,1.1989211044630295,0.9825303936996459,1.4305177457058638,3.6127959516537884,4.30344413913571,4.322736360257852,1.0546606306207738,4.079658817015783,3.868219499778326,1.951669661995943,3.93e-18,5.91e-15,Upregulated,Expressed
ENSRNOG00000001862,50.943101875477716,51.818504885171066,46.97476580193379,51.17343783146803,51.069836722788764,50.199100295655604,51.526703881939945,50.8141249499708,0.9861706866870072,-0.02009072462773112,1.0,0.942356229,Nondifferential,Expressed
ENSRNOG00000001867,23.394070015929906,20.248537225184098,25.362656387184213,22.1521127242391,21.69922569465013,22.031150404534024,21.2970481554327,21.96082960780775,1.031167767830103,0.04427907385639725,1.0,0.5393157829999999,Nondifferential,Expressed
ENSRNOG00000001868,1.9621334183077623,1.7618000907024534,2.2062510805563678,1.8488446179023865,1.9351089740370515,1.8685167076529863,1.8285778665708898,1.8841567665308083,1.0303946039028378,0.04319694330216236,1.0,0.645831469,Nondifferential,Expressed
ENSRNOG00000001870,30.992838186893966,28.01995756518484,32.027030846094526,20.998931165168376,23.660587773727364,22.150154847579387,29.010917772421212,22.269891262158378,0.7676382883456694,-0.38150142265995174,0.000320345,2.56e-06,Downregulated,Expressed
ENSRNOG00000001875,6.392102891393881,5.518056612974056,5.312863866263092,4.710096843535915,5.373679696502091,5.29472711620214,5.809405372447331,5.126167885413381,0.8823911496563165,-0.18050977405210025,0.47519259399999997,0.252419454,Nondifferential,Expressed
ENSRNOG00000001876,1.717838751728054,1.17060774180466,1.3931385921101358,0.3815041843300393,0.3872773583188101,0.46221681555914435,1.3530180784457915,0.41033278606933127,0.303272212401389,-1.7213147791450463,3.59e-09,5.73e-07,Downregulated,Expressed
ENSRNOG00000001877,30.741905329700096,46.22609955242723,26.95042582491282,14.951260464411725,12.56573866900088,16.16618634128768,41.06470147818485,14.561061824900094,0.3545882790024783,-1.495783246480639,2.9100000000000003e-10,3.71e-09,Downregulated,Expressed
ENSRNOG00000001878,14.709245751769782,14.441992926704874,14.454905120699127,20.417139717474594,18.43733302277753,19.93558084281243,14.531077201726509,19.596684527688183,1.348605079694973,0.43146793688581075,0.000512131,5.3e-05,Upregulated,Expressed
ENSRNOG00000001880,7.980965326238213,7.90961454460717,8.42199251714395,11.155275744199994,12.442755183657399,10.512446063611552,7.933398138484184,11.370158997156315,1.4332016115516402,0.5192415708886468,0.0005400790000000001,0.000310797,Upregulated,Expressed
ENSRNOG00000001884,65.42786853488946,58.99730362036459,74.85813865366939,119.08033201560865,120.85418301506637,106.66795379978255,61.14082525853954,115.53415627681919,1.889640118337829,0.9181114995643834,2.31e-11,2.17e-12,Upregulated,Expressed
ENSRNOG00000001885,8.055569867839937,6.799710097981503,8.731677175521908,10.690584208835972,11.915348753931374,12.087857121425703,7.218330021267647,11.564596694731017,1.6021152622085435,0.6799779443975742,3.41e-05,2.59e-05,Upregulated,Expressed
ENSRNOG00000001886,21.257348747714577,17.753494126869214,19.28027931042226,15.621959898097035,16.125930808175582,16.889043911842112,18.921445667151,16.212311539371576,0.8568220327645113,-0.2229325161164134,0.07352442,0.011941311000000001,Nondifferential,Expressed
ENSRNOG00000001888,6.6393292940553295,5.761470518957229,7.316405124466886,22.09763911238325,21.675899204026518,22.18948039694238,6.054090110656595,21.987672904450715,3.631870768779496,1.8607128687747705,9.65e-47,8.590000000000001e-61,Upregulated,Expressed
ENSRNOG00000001889,39.34213749646135,39.067960087123744,41.95213528681712,68.35168992155015,70.79801067525982,62.989754907647445,39.159352556902945,67.3798185014858,1.7206571125908003,0.7829596300620596,1.4699999999999998e-11,1.55e-15,Upregulated,Expressed
ENSRNOG00000001890,5.806748190455687,4.299483473844077,5.41812678713909,5.6393894558948405,5.950111441266703,5.441776359741219,4.801905046047946,5.677092418967587,1.1822583671536644,0.24154535216440604,0.5771917320000001,0.494585744,Nondifferential,Expressed
ENSRNOG00000001891,10.0679194240472,8.455370147776245,8.047602830933883,5.255512644868313,6.01652607946266,4.918460986078074,8.992886573199897,5.396833236803015,0.6001224626680336,-0.7366711637393537,1.4499999999999998e-05,5.8e-06,Downregulated,Expressed
