Ensembl_ID,SC_Control_1_FPKM,SC_Control_2_FPKM,SC_Control_3_FPKM,SC_VitC_1_FPKM,SC_VitC_2_FPKM,SC_VitC_3_FPKM,Control_Average_FPKM,VitC_Average_FPKM,Fold_Change,Log2FC,edgeR,DESeq2,Change,Expressed
ENSRNOG00000001704,10.217299129826186,10.369276094359961,10.558223126438616,37.30125317909823,25.479015511563308,24.52008817411608,10.318617106182037,29.100118954925875,2.82015687329764,1.4957754158275507,6.73e-22,1.08e-21,Upregulated,Expressed
ENSRNOG00000001706,44.12123689669181,41.364406522253574,43.09435114299974,99.10580583315283,66.97947200556084,63.115538828562386,42.283349980399656,76.40027222242536,1.806864220972097,0.8534880971874933,6.31e-08,1.58e-08,Upregulated,Expressed
ENSRNOG00000001708,4.900044744399189,4.765633989135559,4.693011355776211,5.346051641258544,3.9430998290845576,4.292523123884688,4.810437574223435,4.527224864742597,0.941125374747939,-0.0875411663240849,1.0,0.967651745,Nondifferential,Expressed
ENSRNOG00000001709,200.12437731175103,208.60450963770495,214.95494934338436,140.9216395803218,162.8265321336998,171.67338629064642,205.77779886238696,158.4738526682227,0.7701212353534864,-0.37684251677413,0.006065671999999999,0.00073162,Downregulated,Expressed
ENSRNOG00000001710,28.198660674725495,28.18212988935116,27.004231204275005,22.25637610841581,24.94329868352138,26.589112651467975,28.187640151142602,24.596262481135057,0.8725903392142613,-0.1966235937203139,0.666297264,0.365795075,Nondifferential,Expressed
ENSRNOG00000001712,7.98156693034488,8.57899158763519,8.888848805409511,7.26062973064853,8.757634934304754,7.808486835127135,8.379850035205086,7.942250500026806,0.9477795505480582,-0.07737656141334212,1.0,0.912954003,Nondifferential,Expressed
ENSRNOG00000001715,0.9166795619215983,1.195314983700671,1.0138155818376158,1.2913711203913678,1.9198320767323498,1.5074356911267388,1.1024365097743134,1.5728796294168188,1.4267303517903382,0.5127126950838734,0.004438083,0.008065481999999999,Upregulated,Expressed
ENSRNOG00000001717,43.604459985764144,41.35515250303019,40.08914175745024,43.80341554014563,40.868476152408185,42.75854192103752,42.104921663941504,42.47681120453044,1.0088324482243942,0.012686584565014493,0.734411472,0.366232646,Nondifferential,Expressed
ENSRNOG00000001719,109.54341631036749,120.20418845618619,120.44482645854865,85.41914673265399,97.69697204931524,96.30156656857116,116.65059774091328,93.13922845018014,0.7984462167699041,-0.32473286372249366,0.039523386,0.006108791,Downregulated,Expressed
ENSRNOG00000001720,1.9916607369643484,1.997114012842547,2.090339640478984,3.4728600593876315,4.778908244261734,4.815728622137341,1.9952962542164807,4.355832308595569,2.183050411381658,1.1263454456794089,8.8e-10,1.51e-07,Upregulated,Expressed
ENSRNOG00000001724,24.098775342538133,21.736598108477995,20.33853656347949,29.345847666800545,26.941460561000966,26.118657306418427,22.523990519831372,27.468655178073316,1.2195288021404727,0.28632383129075034,0.008451373,0.005382069000000001,Upregulated,Expressed
ENSRNOG00000001726,1.1469785264657306,1.3186472214589016,1.6148231178846397,0.4900745083927331,0.5007321263544338,0.5851888300944297,1.2614243231278446,0.5253318216138655,0.4164592453007769,-1.2637527745169137,1.68e-06,0.00013534299999999998,Downregulated,Expressed
ENSRNOG00000001727,13.801558756941882,16.378425313463442,14.891748279615829,13.21670342906018,13.83752740338174,14.178925312711689,15.519469794622921,13.74438538171787,0.8856220968631241,-0.1752368761134895,1.0,0.698520977,Nondifferential,Expressed
ENSRNOG00000001729,32.570073501766124,33.43791598578533,36.945344992742875,35.63130566416639,28.90353442092212,30.296478920935776,33.148635157778926,31.61043966867477,0.9535970189486612,-0.06854836910690337,1.0,0.802221574,Nondifferential,Expressed
ENSRNOG00000001730,44.76313915207157,43.76159969972522,43.296859744081836,51.37550510858632,40.85940886609851,41.81221621086391,44.095446183840664,44.68237672851624,1.013310457098644,0.019076253405392585,0.8684083029999999,0.541493378,Nondifferential,Expressed
ENSRNOG00000001733,98.99531417065141,86.95854374367268,68.5073328494769,69.73317826052958,74.71693682325619,77.13134860060231,90.9708005526656,73.86048789479602,0.8119142345244733,-0.30060075659168833,0.682884345,0.438060161,Nondifferential,Expressed
ENSRNOG00000001736,0.7345265541935032,0.7971673580674031,0.7804655309247971,0.4726802229887009,0.5143948067659689,0.504195309660336,0.7762870901094364,0.49709011313833523,0.6403431404073181,-0.6430828861810308,0.10876945699999999,0.175639431,Nondifferential,Expressed
ENSRNOG00000001738,61.38876532974921,61.79797508881212,65.02439541123634,51.70472510484717,56.28140453751281,60.13223996055223,61.66157183579114,56.03945653430407,0.9088230297395088,-0.13792870142899227,0.729041299,0.371613036,Nondifferential,Expressed
ENSRNOG00000001747,2.1861330754834576,2.0144524939439643,2.0729598569275893,2.699724621574668,2.2554508920302365,1.981314151820195,2.0716793544571286,2.3121632218083668,1.1160816063711054,0.15844251892565914,0.457856734,0.29457662,Nondifferential,Expressed
ENSRNOG00000001754,7.551579842801969,6.109434206151018,6.715801581902238,4.817652430388158,5.633216621355847,5.729879619173963,6.590149418368003,5.393582890305989,0.8184310472950804,-0.28906721992992274,0.258836898,0.19138018399999998,Nondifferential,Expressed
ENSRNOG00000001758,13.349238484605412,13.880281649846786,12.095889910199146,9.217202581546111,10.142082975485266,10.629537259346128,13.703267261432993,9.996274272125836,0.7294810851613278,-0.45505752414341555,0.068874689,0.056630350999999995,Nondifferential,Expressed
ENSRNOG00000001762,25.679206655699936,26.010890015065673,26.264298648126008,30.742715823923863,29.572039058612148,30.284733601175983,25.900328895277095,30.199829494570665,1.1660017761426025,0.2215699861629144,0.014052357,0.000476594,Upregulated,Expressed
ENSRNOG00000001764,20.9790075532298,20.868588567170367,22.296841960174437,31.669759821686107,26.114574679808193,26.62726644343023,20.905394895856844,28.137200314974844,1.345930103456273,0.42860349017456767,0.000224733,4.48e-05,Upregulated,Expressed
ENSRNOG00000001766,32.92471389164561,32.702367432676894,30.15006659114247,28.310671191472586,31.536130399227424,30.823508571384046,32.7764829189998,30.22343672069469,0.9221073778838802,-0.11699333499141308,1.0,0.9347912890000001,Nondifferential,Expressed
ENSRNOG00000001767,8.964990764002758,9.375728722295781,10.340378339884204,11.038994438457026,10.56839518379518,9.538341011984512,9.23881606953144,10.38191021141224,1.123727340524788,0.16829202471225904,0.5839837920000001,0.397667699,Nondifferential,Expressed
ENSRNOG00000001769,67.25183453568452,64.78910105426317,69.26077279052087,78.70673178929228,81.18932084543587,82.61117203432109,65.61001221473695,80.83574155634976,1.2320641138090336,0.3010773325487603,0.001141541,4.82e-06,Upregulated,Expressed
ENSRNOG00000001773,30.05173909044309,28.505759155301202,28.20433563622632,27.651633308355077,27.42090601555992,29.235215427310447,29.021085800348498,28.10258491707515,0.9683505679424882,-0.04639865991693687,1.0,0.8414939159999999,Nondifferential,Expressed
ENSRNOG00000001774,43.73294013667604,40.78620043445412,40.748578378996335,62.47604020058334,59.12573414832245,54.614028511854336,41.76844700186143,58.73860095358671,1.406291235845302,0.49189540024242806,3.08e-07,2.6100000000000003e-09,Upregulated,Expressed
ENSRNOG00000001781,10.184373783480105,10.863794044120256,10.997565972038876,16.627689692225413,15.938931309547009,15.943672594616887,10.637320623906872,16.170097865463102,1.5201288404451754,0.6041936062964645,2.71e-10,1.25e-13,Upregulated,Expressed
ENSRNOG00000001782,22.85699728676681,21.852628673953898,22.557425790324462,21.402702184990808,20.426060950987857,20.275195870992576,22.1874182115582,20.70131966899041,0.9330206638556249,-0.10001906170753083,1.0,0.71300082,Nondifferential,Expressed
ENSRNOG00000001783,83.0545601984189,80.80386986913702,70.59279256830479,72.74176051580017,75.09388956770935,69.41041325259877,81.55409997889764,72.41535444536943,0.8879425370901907,-0.1714617788271042,1.0,0.7737433229999999,Nondifferential,Expressed
ENSRNOG00000001785,8.242652443417938,7.711277106741296,7.733658380658584,4.166403582144982,4.536389325914142,4.339180479327678,7.888402218966843,4.347324462462267,0.5511032959259579,-0.8596053395155001,5.829999999999999e-13,1.49e-13,Downregulated,Expressed
ENSRNOG00000001786,47.89557799065137,49.70399641668642,45.76691103053269,42.13983429151389,47.55227222268301,47.59741754376159,49.10119027467474,45.763174685986165,0.932017623808801,-0.10157085938423883,1.0,0.9698185009999999,Nondifferential,Expressed
ENSRNOG00000001789,42.131311630278944,41.54228522428318,41.805468545369,43.892026329234284,41.76838962639915,40.48156160242813,41.7386273596151,42.04732585268719,1.0073959905392282,0.01063089415848562,0.91213014,0.493307392,Nondifferential,Expressed
ENSRNOG00000001793,2.2518046997652785,2.169277002206252,2.3950034395723265,7.634540375402506,6.1665391576525135,5.769528638652575,2.1967862347259275,6.523536057235865,2.9695816343503925,1.570259693126094,4.2599999999999994e-32,1.71e-30,Upregulated,Expressed
ENSRNOG00000001795,14.581906155849929,16.22952165236732,18.257454849228306,22.206635053077,24.36346989278443,25.30695715623409,15.680316486861523,23.959020700698506,1.5279679285028256,0.6116142620415197,1.1699999999999999e-07,1.86e-08,Upregulated,Expressed
ENSRNOG00000001797,15.063787373387111,16.249353516117477,17.049190828425704,11.775631498259642,13.382624654269515,15.190792628029287,15.85416480187402,13.449682926852814,0.8483375248668421,-0.23728971622018424,0.36476342799999995,0.21151615,Nondifferential,Expressed
ENSRNOG00000001803,71.76389606305237,74.79298914190285,72.80139540787067,54.28760947131086,61.60264430194836,64.44339949704413,73.7832914489527,60.11121775676778,0.8146995962948603,-0.29565990159008115,0.126656795,0.027782657000000002,Nondifferential,Expressed
ENSRNOG00000001804,0.6954460528310704,0.7218711132794247,0.7822352940334701,0.6191715165863241,0.7032784024779173,0.6831789280896456,0.71306275979664,0.6685429490512957,0.9375653683582621,-0.09300881418494744,1.0,0.847635861,Nondifferential,Expressed
ENSRNOG00000001807,32.83166548472671,35.05887851680751,34.00463269514531,26.211380524102672,30.63693664865504,30.45738541074822,34.31647417278058,29.101900861168644,0.8480446072240115,-0.23778794221172972,0.389845586,0.147859931,Nondifferential,Expressed
ENSRNOG00000001808,30.599982890426833,29.87369445205167,28.905785158211476,34.83499767267366,33.55698630671229,33.15320426451671,30.115790598176726,33.84839608130088,1.1239418062413455,0.16856733981110472,0.042601633,0.005033297,Upregulated,Expressed
ENSRNOG00000001811,21.335676987660833,19.43895303700296,18.157075030980405,19.598586207733224,20.760900847199185,21.404792820177164,20.071194353888917,20.588093291703192,1.025753272510867,0.036683756938386304,0.5573758839999999,0.255117277,Nondifferential,Expressed
ENSRNOG00000001813,38.6477700307194,37.08755199687234,36.059020298148695,35.2189195735206,34.30558246525453,32.3476925203801,37.60762467482136,33.95739818638507,0.902939190656193,-0.14729926365165388,1.0,0.6004574570000001,Nondifferential,Expressed
ENSRNOG00000001815,273.65029476584584,267.99175251834214,245.58351030206634,204.95622102097173,237.2103499760697,246.62274849666366,269.87793326751006,229.59643983123502,0.8507418040868611,-0.2332067473279304,0.61061174,0.26657172100000004,Nondifferential,Expressed
ENSRNOG00000001816,9.381883258656867,11.05288193713316,9.381749858424408,8.269644847982109,9.601934934422987,11.62791731308569,10.495882377641061,9.833165698496929,0.9368593649109588,-0.09409559852188289,1.0,0.8469245000000001,Nondifferential,Expressed
ENSRNOG00000001817,17.512559927590495,17.690162217279305,17.331901370190245,19.176978221214295,23.957889960817255,22.090585543380612,17.6309614540497,21.741817908470722,1.2331612184131222,0.30236142407212674,0.002089146,0.0008788730000000001,Upregulated,Expressed
ENSRNOG00000001820,26.681202123041107,23.236743949631204,24.856451024257943,22.364432918264846,28.661141406525665,31.586502636176867,24.38489667410117,27.53735898698913,1.1292792975512642,0.17540234293959103,0.37041806,0.233856692,Nondifferential,Expressed
ENSRNOG00000001823,62.22209767312037,61.97978504063997,65.79164259220221,69.7858122427268,67.38028945656018,66.698929171049,62.06055591813344,67.95501029011199,1.0949790778502557,0.13090330400905165,0.248549469,0.058481245999999994,Nondifferential,Expressed
ENSRNOG00000001828,16.30698806292595,15.590838292918258,16.493599545736423,21.683829954200256,21.2810270263573,20.38593724820737,15.829554882920823,21.116931409588307,1.3340192801234265,0.4157795174501227,1.31e-05,1.32e-07,Upregulated,Expressed
ENSRNOG00000001829,21.036019486610417,18.405945182136197,15.241821480468468,16.719395457990824,16.54190083245519,17.111440221559153,19.28263661696094,16.79091217066839,0.8707788516793995,-0.19962172519742863,1.0,0.791729583,Nondifferential,Expressed
ENSRNOG00000001830,0.7887854374748048,0.8446089018699151,1.196847914691377,1.2948310232126152,1.1768131515690408,1.0664240962573304,0.8260010804048784,1.179356090346329,1.4277900093886653,0.5137838122166579,0.367162455,0.332241148,Nondifferential,Expressed
ENSRNOG00000001833,11.5126154868984,11.335820104342131,12.08576235676313,11.879701830709815,12.655693893647427,12.336471849195862,11.394751898527554,12.290622524517701,1.078621336731861,0.10918847789378425,0.423360186,0.19858128100000003,Nondifferential,Expressed
ENSRNOG00000001834,6.539756693257045,6.397599355877258,6.502807945061221,4.8757165670242415,5.588499867301614,6.823637005517857,6.444985135003854,5.762617813281238,0.8941242985935594,-0.1614526902133118,1.0,0.700454517,Nondifferential,Expressed
ENSRNOG00000001842,10.642445878839212,11.42146729499156,10.872812476842412,11.056840765704722,11.259760616079927,11.087438093949046,11.161793489607442,11.134679825244566,0.997570850563745,-0.003508785254600805,0.876175997,0.54493636,Nondifferential,Expressed
ENSRNOG00000001843,6.5737824415240915,6.333694491626445,6.6045945592777375,8.45387564940514,8.44229796081654,9.844667576814137,6.413723808258994,8.91361372901194,1.3897719944743834,0.47484821429934393,7.89e-06,5.64e-06,Upregulated,Expressed
ENSRNOG00000001844,7.930631280169817,7.888144773857946,8.775401624818931,6.8890349042036245,7.686388488048613,7.569297167248232,7.90230694262857,7.38157351983349,0.9341036197941122,-0.09834549840931812,0.9653512540000001,0.606597452,Nondifferential,Expressed
ENSRNOG00000001845,14.844149477317881,15.864713307009964,15.824611454613127,12.81230880287631,13.578052037292975,13.23174625869146,15.52452536377927,13.207369032953581,0.8507422110158733,-0.23320605725448537,0.35572243299999995,0.14335171,Nondifferential,Expressed
ENSRNOG00000001847,28.20363288731967,27.60636866879798,27.42922627380544,29.36071385102892,27.056822923411712,26.815870733044648,27.805456741638547,27.74446916916176,0.9978066329554135,-0.0031678351420712887,1.0,0.5857809039999999,Nondifferential,Expressed
ENSRNOG00000001849,84.95064918360185,79.53218671068196,81.19494361627831,89.5871026845399,78.14260913800459,74.16493640726804,81.33834086832194,80.6315494099375,0.9913104760825077,-0.012591118047622809,1.0,0.758840512,Nondifferential,Expressed
ENSRNOG00000001852,53.91315067299297,52.799781014864806,48.7953971800717,47.31301665171588,46.89061290788699,48.42740863681716,53.17090423424086,47.54367939880668,0.8941672157643997,-0.16138344379676825,1.0,0.641161829,Nondifferential,Expressed
ENSRNOG00000001858,13.842541078215776,13.769254366618783,13.91830196815888,19.68894928833704,19.65559711631297,21.501128871959665,13.793683270484449,20.28189175886989,1.470375342187886,0.5561844783217836,0.00020904599999999998,0.0009970369999999999,Upregulated,Expressed
ENSRNOG00000001859,13.514840715115222,14.968628891711104,13.660714112009359,11.396592876386224,13.73648465234623,13.14269107181276,14.484032832845811,12.758589533515071,0.8808727293535328,-0.18299450479306775,1.0,0.716992354,Nondifferential,Expressed
ENSRNOG00000001861,2.087662531387272,2.5334639530391496,2.5595582175604563,1.3534931796752057,1.4430547893363996,1.4416424849087817,2.38486347915519,1.4127301513067956,0.592373594402661,-0.7554207622845464,0.0048927779999999995,0.018486999,Downregulated,Expressed
ENSRNOG00000001862,68.94256663777203,68.95449995179467,69.45357123498671,49.66658801421106,53.98964848942789,50.66602645075644,68.95052218045379,51.4407543181318,0.7460531507434227,-0.42264967944379384,0.0005465169999999999,3.79e-06,Downregulated,Expressed
ENSRNOG00000001867,22.840273297176527,23.914369328450643,23.932853197490928,18.389078675118114,18.753640179855037,19.775031021584415,23.55633731802594,18.972583292185856,0.8054131266692096,-0.3121991092857828,0.06256834,0.007435056,Nondifferential,Expressed
ENSRNOG00000001868,4.607897924646163,4.437380017728057,4.551461158597257,3.0903581514525222,3.830278963229834,3.2682129835141556,4.494219320034092,3.3962833660655036,0.7557004062809601,-0.4041136964696391,0.01696038,0.01135836,Downregulated,Expressed
ENSRNOG00000001870,47.17810311739443,48.74149145730121,52.51350499592179,42.10148422517237,47.65519758908386,49.33841399295587,48.22036201066561,46.36503193573737,0.961523928946907,-0.05660533327282414,1.0,0.858975959,Nondifferential,Expressed
ENSRNOG00000001875,10.379044556407605,11.436543122502453,11.17196818687568,8.816724507149553,10.023551874621134,10.089147875846281,11.084043600470835,9.643141419205655,0.8700021189736232,-0.2009091800995422,0.662401734,0.366271956,Nondifferential,Expressed
ENSRNOG00000001876,0.6854938059792353,1.0335414162266623,1.2145244377391264,0.5059076848177291,1.073581530551867,0.9353727960139651,0.9175255461441866,0.8382873371278537,0.9136392339708428,-0.1303034898960839,1.0,0.820239685,Nondifferential,Expressed
ENSRNOG00000001877,28.22836321541493,24.5048571005058,28.266425533058953,43.13299812799013,31.284747705232697,28.262362580764226,25.74602580547551,34.22670280466235,1.3293975180193915,0.41077256550406144,0.034672552999999995,0.018449921,Upregulated,Expressed
ENSRNOG00000001878,28.411434251438713,25.72292344434953,27.65961311919547,24.916496508550768,26.91985434238987,28.536719815941275,26.619093713379257,26.791023555627305,1.006458891654964,0.009288247255094077,1.0,0.75084339,Nondifferential,Expressed
ENSRNOG00000001880,13.421620997846345,14.767502496312684,14.802208921340112,9.615682428879053,12.17769198008358,11.835503196747277,14.318875330157235,11.20962586856997,0.782856586855057,-0.35318005350540754,0.08834456199999999,0.057287479,Nondifferential,Expressed
ENSRNOG00000001884,96.72263104069265,96.41226672048539,88.59359512707321,62.82969488729687,74.29347473780979,74.77091831254693,96.5157214938878,70.63136264588452,0.7318119944879395,-0.4504550330687155,0.0042744309999999995,0.000687745,Downregulated,Expressed
ENSRNOG00000001885,19.965826383364696,20.242413013763777,20.214741298370836,15.182773147506186,15.678800941803313,18.03232640061876,20.150217470297417,16.297966829976087,0.8088233714598977,-0.30610340946377124,0.09611885699999999,0.036682362999999996,Nondifferential,Expressed
ENSRNOG00000001886,17.26299658432823,16.753705357144618,16.63898164838725,18.90395190170478,17.55590482144185,18.296375241555115,16.923469099539155,18.252077321567246,1.0785068483425937,0.10903533740567316,0.24043711399999998,0.064472645,Nondifferential,Expressed
ENSRNOG00000001888,12.410487473821357,13.866591276476424,13.560796170438275,8.297525143112587,9.124967131352859,9.034992216817072,13.381223342258068,8.819161497094173,0.6590698975364347,-0.6014966167835225,1.8e-06,2.3600000000000002e-07,Downregulated,Expressed
ENSRNOG00000001889,37.38676208983215,35.91570289049328,35.821745875068515,30.225742217544557,34.38428485941297,34.14382283738323,36.40605595693957,32.917949971446916,0.9041888528211262,-0.14530396320571048,0.926352115,0.544536318,Nondifferential,Expressed
ENSRNOG00000001890,10.2961605976264,11.322644389816535,11.521072985805395,7.98742504663709,9.028216067426278,8.174427403013976,10.980483125753159,8.396689505692448,0.7646921733342689,-0.3870489867922577,0.026350888,0.016131424,Downregulated,Expressed
ENSRNOG00000001891,7.616597844213726,8.38123016285536,8.426564726395146,8.053444982675389,8.768092272313442,8.469320989549521,8.126352723308148,8.430286081512785,1.0374009556997064,0.05297360388916866,0.770681475,0.519969771,Nondifferential,Expressed
ENSRNOG00000001893,10.025459305487859,9.765778710211322,9.25146169440573,6.569500457677503,7.271730862690997,8.139741763315198,9.852338908636833,7.326991027894567,0.7436803682698657,-0.4272454066107878,0.034672552999999995,0.023367568999999998,Downregulated,Expressed
ENSRNOG00000001911,11.321112102027122,10.784088295971515,12.874163008429289,2.069147227067252,2.3884253935392983,2.2268689311564622,10.963096231323384,2.228147183921004,0.20324068464844977,-2.2987388656840726,4.16e-52,2.4299999999999996e-42,Downregulated,Expressed
ENSRNOG00000001924,1.027117025385525,0.9848482462074442,0.7152312782460715,1.0577357093590056,0.6772059804852278,0.6066790357317285,0.9989378392668046,0.7805402418586539,0.781370182584685,-0.355921892165851,1.0,0.700313794,Nondifferential,Expressed
ENSRNOG00000001928,35.7654211712292,33.327048737263645,33.728088377267404,36.20670208065002,28.445565954184946,28.096533232460672,34.13983954858549,30.916267089098543,0.9055773986606065,-0.143090142953385,1.0,0.664964314,Nondifferential,Expressed
ENSRNOG00000001930,102.5103559220732,88.83354289431736,87.48672320032094,109.46135076850321,92.85187625940505,90.03811142518171,93.39248057023597,97.45044615103,1.0434506670774444,0.06136239345878,0.65755038,0.350511924,Nondifferential,Expressed
ENSRNOG00000001953,91.04220114973718,93.0513600603687,103.50697993893175,29.695980340452763,28.248862677372077,27.882067128214466,92.38164042349153,28.608970048679765,0.30968242085258374,-1.6911386042500087,5.46e-60,1.1399999999999997e-75,Downregulated,Expressed
ENSRNOG00000001956,14.498484905479625,13.01248747308336,12.066488739927866,14.564763563896236,13.361735884558794,13.10534621186889,13.50781995054878,13.677281886774638,1.0125454689836144,0.017986694569406585,0.662401734,0.382720154,Nondifferential,Expressed
ENSRNOG00000001958,19.712716127417714,21.20843448678156,19.53736790600756,13.276850274393848,15.382524481121562,15.211738710686292,20.709861700326943,14.6237044887339,0.706122749651343,-0.5020090970565959,0.0008533169999999999,0.000146417,Downregulated,Expressed
ENSRNOG00000001963,7.885509882191787,7.444997543157292,8.403531915233742,1.3524559141719548,1.5337212752041185,1.3246992814680736,7.591834989502124,1.4036254902813823,0.1848861957909115,-2.435290582462432,4.509999999999999e-67,4.15e-57,Downregulated,Expressed
ENSRNOG00000001964,13.642287212923547,14.55725300260774,15.76038152821828,21.52306403007963,18.69002500212607,18.496912095540814,14.252264406046342,19.570000375915505,1.3731151639042833,0.4574526301652836,0.000157605,0.000113301,Upregulated,Expressed
ENSRNOG00000001971,22.9666090049459,19.783908812903963,20.584358842419473,33.490444426436625,26.892808931869048,25.718497382959228,20.84480887691794,28.700583580421636,1.376869596161307,0.461391927751609,0.00032930599999999997,0.000147596,Upregulated,Expressed
ENSRNOG00000001979,71.41234912053457,73.50635973951061,76.72128207730545,65.08927083598229,72.39372055507062,77.35616538463705,72.80835619985193,71.61305225856331,0.9835828742238374,-0.0238814793997241,1.0,0.871315782,Nondifferential,Expressed
ENSRNOG00000001982,5.437783510903702,4.516426681664737,4.213737767025303,16.120108524548755,8.089764148671122,8.0592517990929,4.8235456247443915,10.756374824104258,2.2299726510152493,1.1570260166538209,4.8e-07,0.003274903,Upregulated,Expressed
ENSRNOG00000001984,0.484692590086328,0.44814803955627625,0.5556647754362016,1.2647692120443226,0.33135232424440336,0.584607997508728,0.4603295563996268,0.7269098445991514,1.5791074774440461,0.6591093674607534,0.662401734,0.5449858639999999,Nondifferential,Expressed
ENSRNOG00000001989,26.100391775778416,24.33816530200044,24.303691190421254,48.19948150397989,39.173747270659995,42.01411346112674,24.9255741265931,43.12911407858888,1.7303157736525079,0.7910353462497777,9.31e-14,6.530000000000001e-16,Upregulated,Expressed
ENSRNOG00000001990,0.7504758359565371,0.8873810201308808,0.46327395766771207,0.3124370500061985,0.47884739684155586,0.45130071066588273,0.841745958739433,0.4141950525045457,0.4920665768622502,-1.02307456873159,0.124395249,0.167225058,Nondifferential,Expressed
ENSRNOG00000001991,126.8841235700215,129.72946431219526,130.68008638213715,97.0437591951019,112.01802158593362,118.8927868566505,128.78101739813732,109.318189212562,0.848868811733298,-0.23638648490878447,0.321865577,0.120387076,Nondifferential,Expressed
ENSRNOG00000001992,41.17000529998206,38.42759867547255,38.72835980344174,27.46698370093077,28.758627226315358,28.72726536413305,39.341734216975716,28.317625430459724,0.7197858964295692,-0.4743602606859336,7.58e-05,8.6e-08,Downregulated,Expressed
ENSRNOG00000001996,62.21998498984829,56.25584749833425,49.59821634615249,58.04280742908594,60.41207090860942,59.00936217441116,58.24389332883893,59.15474683736884,1.0156386095858552,0.022387145311994112,0.46564483,0.220513441,Nondifferential,Expressed
ENSRNOG00000002001,26.45414654598461,25.357551995083067,26.454226427606258,31.84590669746235,26.37699512887699,28.23489211877153,25.72308351205025,28.81926464837029,1.1203658626256685,0.16396993050027422,0.18929880899999998,0.06930343900000001,Nondifferential,Expressed
ENSRNOG00000002004,17.513659272218717,18.728447555260797,17.587998109458905,33.53929660489999,38.50602140175832,37.962805326146494,18.323518127580105,36.669374444268264,2.001219099353766,1.0008791263876236,2.09e-28,1.1e-33,Upregulated,Expressed
ENSRNOG00000002005,49.54329771940604,40.09019756144773,36.76121407659627,61.3236513763673,52.26822206273951,53.083593195107255,43.24123094743383,55.55848887807136,1.2848498449456953,0.36159976750481854,0.000999006,0.000459826,Upregulated,Expressed
ENSRNOG00000002012,5.310520402231048,5.170442161844889,5.164409573303008,5.834977309634861,5.2929489262440095,5.239535963205486,5.217134908640276,5.455820733028119,1.0457503646287827,0.06453850101617695,0.689788574,0.474403265,Nondifferential,Expressed
ENSRNOG00000002021,90.98593842029646,89.69266191563597,90.4874880609666,88.25886243740338,88.34469342494495,89.32588549612035,90.12375408385613,88.64314711948957,0.9835714015753392,-0.023898307295022445,1.0,0.661746494,Nondifferential,Expressed
ENSRNOG00000002026,2.354024860427372,3.1818590211054003,2.7316293582367894,1.9809638260935172,2.4728135891520675,2.5315059282624586,2.9059143008793904,2.3284277811693475,0.801272006013638,-0.31963602065266933,0.8002973529999999,0.596822461,Nondifferential,Expressed
ENSRNOG00000002028,34.24441230399802,34.52226968252571,32.695093793949,22.16837643858164,25.754154502049104,25.982003846876424,34.42965055634982,24.63484492916906,0.7155124879600523,-0.4829511481159694,0.000752508,5.2000000000000004e-05,Downregulated,Expressed
ENSRNOG00000002032,17.087204536713333,17.66611161966347,18.0946896454237,16.142767960240036,20.27533446109289,18.679457452965664,17.473142592013428,18.365853291432863,1.0510904489400477,0.07188682212844064,0.655892734,0.35413393600000004,Nondifferential,Expressed
ENSRNOG00000002035,8.179816674374045,8.15300017843799,8.327277219697612,7.260333764347053,10.292263551287792,9.0036557505383,8.161939010416676,8.852084355391048,1.084556542764357,0.11710526909067753,0.580354699,0.35978541399999997,Nondifferential,Expressed
ENSRNOG00000002036,32.220039757743955,29.47829052358749,26.040146098360285,29.56518454596535,32.70761125299979,33.03766741089858,30.39220693497298,31.770154403287904,1.0453388420019374,0.0639706613862412,0.28006993,0.12024110699999999,Nondifferential,Expressed
ENSRNOG00000002039,49.50402005635679,48.39340578498249,46.54938570525655,55.729368699063436,53.060715370014414,53.261996625801636,48.76361054210725,54.0173602316265,1.1077391446431688,0.14761818911570898,0.057806475999999996,0.004324459,Nondifferential,Expressed
ENSRNOG00000002040,32.542342572400024,29.790725247102632,31.715681598643894,52.11273519585885,46.937630886545634,43.99317254378945,30.707931022201763,47.68117954206465,1.5527317521845176,0.6348086132281257,1.84e-09,2.33e-11,Upregulated,Expressed
ENSRNOG00000002044,9.256687151785716,10.44074670555057,7.2038465644242935,10.319103266741939,9.732472729704048,11.441056431644958,10.046060187628951,10.49754414269698,1.0449413946000445,0.06342203121446363,0.233272058,0.14933347800000002,Nondifferential,Expressed
ENSRNOG00000002045,0.09573164471846445,0.17426140533706017,0.041156011010362266,0.9350324824640819,1.0307651327307437,0.9317459812583717,0.14808481846419494,0.965847865484399,6.522261198016926,2.7053722180778137,2.65e-26,1.6599999999999999e-16,Upregulated,Expressed
ENSRNOG00000002050,982.1895721185653,1166.5759612744557,1081.4674314395756,1574.1498950250193,1766.5925887187516,1864.252305376835,1105.1138315558255,1734.9982630402021,1.5699724440129383,0.6507392373113193,4.0600000000000004e-13,9.61e-16,Upregulated,Expressed
ENSRNOG00000002051,5.4176866185038035,4.895916675803774,4.952636796153994,7.403784124555937,5.999776992940685,5.853280624237874,5.069839990037117,6.418947247244833,1.2661045042563244,0.34039648971885644,0.005862764,0.0034523509999999998,Upregulated,Expressed
