Ensembl_ID,SC_Control_1_RCPM,SC_Control_2_RCPM,SC_Control_3_RCPM,SC_VitC_1_RCPM,SC_VitC_2_RCPM,SC_VitC_3_RCPM
ENSRNOG00000010041,75.26098813464749,66.6558588484522,59.62600563159264,76.98966386016802,63.54111575407952,62.01521637572588
ENSRNOG00000010042,52.17231039689234,46.0757805019291,47.36645307182593,65.97352402326197,50.28238385176397,52.0973416979903
ENSRNOG00000010045,0.0,0.0,0.0,0.0,0.0,0.037999519838067326
ENSRNOG00000010047,0.08101290434300054,0.09831247617765812,0.1857507963601017,0.4521549933058453,0.27137755355616633,0.2659966388664713
ENSRNOG00000010048,398.0974119415046,407.04642220089715,441.76183144341184,389.4287642345071,422.728691996634,458.9202010843391
ENSRNOG00000010050,16.810177651172612,14.746871426648717,14.674312912448034,44.92776433484445,39.582354597263695,41.15347998462691
ENSRNOG00000010052,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000010053,0.0,0.1310833015702108,0.0,0.08220999878288097,0.11630466580978557,0.11399855951420197
ENSRNOG00000010057,0.0,0.0,0.0,0.08220999878288097,0.0,0.0
ENSRNOG00000010058,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000010060,31.189968172055206,32.34480466244952,34.96758741478914,27.499244592873684,28.494643123397466,27.58765140243688
ENSRNOG00000010063,0.2835451652005019,0.16385412696276352,0.046437699090025424,0.08220999878288097,0.15507288774638078,0.2659966388664713
ENSRNOG00000010064,35.564665006577236,37.096574344369664,38.12535095291087,61.20534409385488,46.36679343616785,46.283415162766005
ENSRNOG00000010065,13.448142120938089,13.862059141049794,14.72075061153806,25.978359615390385,13.297500124252151,14.135821379761046
ENSRNOG00000010067,22.238042242153647,25.725097933153872,26.56236387949454,17.510729740753646,21.43882673093714,20.86173639109896
ENSRNOG00000010068,7.736732364756551,9.0775186337371,8.451661234384627,8.303209877070978,9.498214374465823,10.563866514982717
ENSRNOG00000010071,4.334190382350529,3.866957396321219,2.7862619454015256,2.6718249604436313,3.605444640103353,3.4199567854260593
ENSRNOG00000010076,14.622829233911597,13.960371617227452,14.767188310628084,29.842229558185792,32.48776998286677,35.64354960810715
ENSRNOG00000010077,32.202629476342715,34.83538739228353,32.73857785846793,31.116484539320446,35.705532403604174,36.5175385643827
ENSRNOG00000010078,4.455709738865029,3.63756161857335,3.9007667235621355,4.4804449336670125,3.605444640103353,4.483943340891945
ENSRNOG00000010079,20.334238990093134,25.79063958393898,27.81618175492523,28.362449580093934,30.975809327339558,33.933571215394124
ENSRNOG00000010081,4.172164573664528,3.244311713862718,4.318706015372364,3.535029947663882,3.1402259768642105,3.647953904454463
ENSRNOG00000010083,97.70156263765864,94.64214373369221,101.04843321989532,79.66148882061165,86.18175736505111,90.66685433362863
ENSRNOG00000010084,250.45139377638617,215.1404687021085,180.96771335382908,227.76280162797173,203.10671472582223,201.35945562191876
ENSRNOG00000010085,0.0,0.0327708253925527,0.09287539818005085,0.0,0.0,0.11399855951420197
ENSRNOG00000010086,16.89119055551561,15.107350505966798,13.652683532467474,16.11315976144467,15.352215886891697,15.959798331988276
ENSRNOG00000010087,24.992480989815665,25.20076472687303,26.70167697676462,22.607749665292268,23.14462849614733,23.559702299601742
ENSRNOG00000010090,27.17982940707668,26.314972790219823,26.56236387949454,27.869189587396647,27.02145068980685,24.8896854939341
ENSRNOG00000010091,177.25623470248516,162.2155856931359,162.85701070871917,164.00894757184753,136.03769077551254,126.5384010607642
ENSRNOG00000010092,0.16202580868600108,0.1310833015702108,0.046437699090025424,0.12331499817432146,0.27137755355616633,0.037999519838067326
ENSRNOG00000010094,0.0,0.0,0.0,0.04110499939144049,0.0,0.037999519838067326
ENSRNOG00000010096,66.59260736994644,65.86935903903094,56.65399288983102,62.191864079249456,67.65054727935862,66.84115539516043
ENSRNOG00000010098,0.0,0.0,0.0,0.04110499939144049,0.0,0.0
ENSRNOG00000010099,61.89385891805241,65.21394253117988,63.61964775333483,51.50456423747492,59.23784311911746,60.60923414171739
ENSRNOG00000010100,15.1494131121411,13.501580061731715,11.098610082516077,13.893489794306884,10.467419922880703,11.019860753039525
ENSRNOG00000010101,2.1873484172610143,1.5074579680574245,1.6253194681508898,1.6853049750490599,0.7753644387319039,1.5579803133607604
ENSRNOG00000010103,299.261668643044,312.53536176877515,310.1573922222798,274.41697593725667,293.630512947772,297.0042470543342
ENSRNOG00000010104,78.13694623882402,86.90822894104977,90.18201163282937,85.70392373115341,93.78032886462377,99.97673669395513
ENSRNOG00000010105,60.1115750225064,58.10267342099595,56.65399288983102,77.7706588486054,92.92742798201868,92.98482504375075
ENSRNOG00000010106,10.896235634133571,9.405226887662627,10.262731498895619,11.262769833254692,10.389883479007512,8.473892923889014
ENSRNOG00000010107,51.84825877952034,46.14132215271421,44.67306652460446,105.35211344026196,93.97416997430675,93.6308168809979
ENSRNOG00000010109,42.77481349310428,38.96451139174517,41.2831144910326,35.6380344723789,36.71350617395565,36.25154192551623
ENSRNOG00000010111,0.1215193565145008,0.0327708253925527,0.13931309727007626,0.3288399951315239,0.27137755355616633,0.18999759919033662
ENSRNOG00000010116,66.43058156126044,75.7989191329744,69.88873713048827,64.90479403908452,69.47265371037858,71.02110257734783
ENSRNOG00000010117,552.5485140714352,549.8944500870344,493.21480203516,630.5506906646971,655.2992553942686,621.2161503127246
ENSRNOG00000010119,12.475987268822083,11.99412209367429,13.838434328827576,18.373934727973896,11.087711473866225,12.121846828343477
ENSRNOG00000010121,12.516493720993584,12.35460117299237,12.631054152486914,12.208184819257824,10.777565698373463,9.38588140000263
ENSRNOG00000010124,192.6486865276553,190.00524562602058,192.1591988345252,128.78196309338304,133.0137694644581,124.41042794983242
ENSRNOG00000010125,120.5066952102133,115.12390960403765,105.32070153617767,112.0933333404582,109.01624008570569,109.85661185185263
ENSRNOG00000010126,15.270932468655602,14.05868409340511,14.117060523367728,8.262104877679537,10.97140680805644,10.297869876116245
ENSRNOG00000010128,0.0,0.0,0.0,0.08220999878288097,0.038768221936595196,0.037999519838067326
ENSRNOG00000010131,68.86096869155045,65.27948418196499,64.40908863786527,80.77132380418055,68.23207060840754,66.42316067694169
ENSRNOG00000010133,208.4867093267119,205.01428365580972,204.0008121024817,216.13008680019408,235.32310715513282,239.73897065836675
ENSRNOG00000010134,8.222809790814555,9.864018443158365,9.612603711635263,7.398899890459287,7.98625371893861,7.979899165994138
ENSRNOG00000010137,82.06607209945955,73.66881548245848,74.81113323403096,104.89995844695612,79.62992785776653,76.9870271919244
ENSRNOG00000010141,15.716503442542104,15.598912886855087,15.185127602438314,17.264099744405005,18.298600754072933,17.137783446968363
ENSRNOG00000010144,1.6202580868600107,2.916603459937191,1.6717571672409153,1.192044982351774,1.0855102142246653,2.089973591093703
ENSRNOG00000010146,5.144319425780534,6.29199847537012,6.501277872603559,2.1785649677463454,2.7525437574982585,1.975975031579501
ENSRNOG00000010147,91.62559481193361,82.8774174177658,78.47971146214297,89.44447867577449,90.98901688518892,91.12284857168545
ENSRNOG00000010149,8.465848503843556,7.307894062539253,7.569344951674144,7.809949884373692,7.249657502143301,6.345919812957243
ENSRNOG00000010150,26.126661650617674,23.23451520331987,24.611980517713473,21.744544678072018,20.973608067698,20.367742633204088
ENSRNOG00000010152,0.2430387130290016,0.29493742853297433,0.1857507963601017,0.0,0.07753644387319039,0.0
ENSRNOG00000010153,233.43868386435605,236.17933860412734,236.92514075730972,205.36057695963666,203.92084738649072,217.6992491522877
ENSRNOG00000010154,34.511497250118225,36.24453288416329,35.84990369749963,28.60907957644258,32.41023353899358,34.313566413774794
ENSRNOG00000010155,322.5123721894851,318.4013395140421,304.7706191278369,322.9208752191564,300.2598788989298,298.94222256607566
ENSRNOG00000010156,13.934219546996092,16.58203764863167,13.18830654156722,9.577464858205634,13.103659014569175,13.413830502837767
ENSRNOG00000010158,0.0,0.0,0.046437699090025424,0.0,0.0,0.0
ENSRNOG00000010160,27.34185521576268,27.953514059847457,26.79455237494467,20.881339690851767,21.167449177380977,19.417754637252404
ENSRNOG00000010161,908.883773824123,895.4300330261101,963.4429430207574,1135.2378731928034,997.1962046531015,952.0019705031008
ENSRNOG00000010162,0.1215193565145008,0.16385412696276352,0.09287539818005085,0.12331499817432146,0.15507288774638078,0.1519980793522693
ENSRNOG00000010164,15.919035703399604,14.5502464742934,15.370878398798416,15.702109767530265,13.917791675237675,15.19980793522693
ENSRNOG00000010165,4.49621619103653,5.374415364378644,6.129776279883356,10.563984843600204,13.530109455871722,12.767838665590622
ENSRNOG00000010169,32.04060366765671,32.93467951951547,29.998753612156424,27.293719595916482,27.137755355616637,28.157644200007887
ENSRNOG00000010170,147.92956333031898,150.81133845652755,161.04594044420816,173.1342574367473,208.76687512856512,213.1773062915577
ENSRNOG00000010171,22.80513257255465,25.233535552265582,24.56554281862345,27.293719595916482,24.03629760068902,23.977697017820482
ENSRNOG00000010172,4.53672264320803,4.030811523283983,4.179392918102288,3.329504950706679,3.6829810839765433,3.3439577457499245
ENSRNOG00000010174,31.55452624159871,30.24747183732615,26.980303171304772,31.979689526540696,31.751173766071464,33.55357601701345
ENSRNOG00000010176,260.0919293932032,259.24999968048445,249.74194570615674,167.21513752437988,180.5436095587238,197.21750795956942
ENSRNOG00000010177,0.0,0.0,0.0,0.0,0.0,0.037999519838067326
ENSRNOG00000010178,44.03051351042079,42.4054480579632,42.81555856100344,34.15825449428704,38.57438082691222,41.19147950446498
ENSRNOG00000010179,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000010180,62.17740408325291,62.46119319820546,66.08084580510618,44.92776433484445,47.76244942588528,48.75338395224038
ENSRNOG00000010181,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000010183,407.08984432357767,361.52774573064147,341.82790300167716,382.97527933005097,327.8628529177856,333.40778705920275
ENSRNOG00000010184,124.47632752302032,125.54503207886941,119.66995055499552,87.18370370924526,100.68107236933771,104.34668147533287
ENSRNOG00000010185,14.663335686083096,13.632663363301926,11.191485480696127,10.399564846034442,11.669234802915152,13.603828102028103
ENSRNOG00000010186,76.31415589110651,75.37289840287123,76.11138880855167,81.10016379931207,83.54551827336265,88.95687594091561
ENSRNOG00000010188,14.825361494769098,11.830267966711526,15.41731609788844,29.842229558185792,13.181195458442366,14.743813697170122
ENSRNOG00000010189,323.80857865897315,351.40156068434266,332.447487785492,285.268695776597,316.9302143316657,340.74169438794974
ENSRNOG00000010194,19.76714865969213,19.89189101327949,20.29327450234111,30.910959542363244,28.2232655698413,24.813686454257965
ENSRNOG00000010196,140.88144065247792,149.79544286935842,150.6903335471325,133.67345802096446,142.89966605828988,144.6641720235223
ENSRNOG00000010199,12.354467912307582,9.274143586092416,8.962475924374907,5.91911991236743,3.8768221936595193,5.167934697977157
ENSRNOG00000010204,31.149461719883707,32.7052837417676,33.76020723844848,23.388744653729635,23.997529378752425,25.383679251828973
ENSRNOG00000010205,5.306345234466535,6.750790030865858,5.154584598992822,9.988514852120037,10.428651700944107,10.297869876116245
ENSRNOG00000010208,55.37232011844087,56.005340595872575,57.768497667991625,51.627879235649246,61.64147287918636,65.05517796277127
ENSRNOG00000010209,12.030416294935579,12.256288696814712,10.309169197985645,7.193374893502085,9.84712837189518,10.449867955468514
ENSRNOG00000010210,2.99747746069102,1.7368537458052933,1.9039456626910423,25.937254615998945,25.509490034279636,25.30768021215284
ENSRNOG00000010213,0.08101290434300054,0.0655416507851054,0.09287539818005085,0.04110499939144049,0.07753644387319039,0.22799711902840394
ENSRNOG00000010214,12.840545338365585,12.649538601525345,13.420495037017348,9.454149860031311,10.622492810627083,10.715864594334986
ENSRNOG00000010217,187.54487355404623,198.034097847196,221.08988536761103,237.29916148678592,201.94366806772436,183.53768081786518
ENSRNOG00000010218,327.45415935440815,314.4360696415432,283.17708905097504,295.4627356256742,314.10013413029424,322.7299219847058
ENSRNOG00000010219,49.498884553573326,46.73119700978016,49.45614953087708,25.44399462330166,33.573280197091435,30.171618751425456
ENSRNOG00000010224,29.407684276509194,29.29711790094212,27.955494852195304,33.582784502806874,25.742099365899207,22.98970950203073
ENSRNOG00000010227,43.86848770173479,44.30615593073126,43.419248649173774,46.57196431050207,45.785270107118926,45.14342956762398
ENSRNOG00000010230,32.28364238068571,30.837346694392096,29.395063523986092,33.87051949854696,33.8834259725842,35.49155152875488
ENSRNOG00000010232,45.9343167624813,50.04105037442798,50.80284280448782,40.85836939509184,51.79434450729118,51.8693445789619
ENSRNOG00000010233,119.3320080972398,113.41982668362492,98.49435976994393,208.52566191277757,209.7748488989166,217.28125443406898
ENSRNOG00000010234,52.415349109921344,52.00729989798114,54.982235722590104,53.18986921252399,51.290357622115444,48.867382511754585
ENSRNOG00000010235,68.29387836114945,72.75123237146701,77.73670827670256,64.61705904334444,58.19110112682939,58.10126583240494
ENSRNOG00000010237,158.17769572970855,155.98912886855086,155.7984804470353,167.70839751707717,181.93926554844126,154.96204189963856
ENSRNOG00000010238,24.627922920272162,23.39836933028263,20.38614990052116,48.092849287985366,49.2356418594759,49.01938059110685
ENSRNOG00000010239,358.23906300474835,356.41549696940325,310.76108231045015,261.4277961295615,294.01819516713795,297.68823841141943
ENSRNOG00000010240,1.9848161564035132,1.4746871426648718,2.1361341581411697,1.6853049750490599,1.5119606555272125,1.2539841546562218
ENSRNOG00000010241,5.468371043152536,5.669352792911618,5.665399288983101,5.754699914801668,5.7764650685526835,5.96592461457657
ENSRNOG00000010244,0.16202580868600108,0.557104031673396,0.8358785836204576,0.3288399951315239,0.19384110968297597,0.18999759919033662
ENSRNOG00000010248,1.2557000173165083,0.8192706348138177,0.7894408845304322,1.438674978700417,0.5815233290489279,0.7599903967613465
ENSRNOG00000010252,307.119920364315,341.8652504951098,344.79991574343876,219.7062217472494,242.30138710371995,258.58673249804815
ENSRNOG00000010253,0.04050645217150027,0.0655416507851054,0.0,0.04110499939144049,0.0,0.0
ENSRNOG00000010254,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000010257,32.00009721548521,32.541429614804834,35.29265130841932,29.225654567314184,32.79791575835954,30.28561731093966
ENSRNOG00000010258,103.57499820252619,100.93414220906233,103.83469516529685,58.28688913706261,66.75887817481693,65.39717364131387
ENSRNOG00000010259,0.04050645217150027,0.0,0.0,0.04110499939144049,0.0,0.07599903967613465
ENSRNOG00000010260,10.734209825447572,10.683289077972182,10.44848229525572,9.125309864899787,7.598571499572658,7.903900126318004
ENSRNOG00000010261,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000010262,0.04050645217150027,0.09831247617765812,0.09287539818005085,0.04110499939144049,0.038768221936595196,0.07599903967613465
ENSRNOG00000010263,6.359512990925542,6.816331681650963,7.058530261683864,4.274919936709811,2.7525437574982585,2.887963507693117
ENSRNOG00000010265,1.9443097042320128,2.2939577774786892,2.321884954501271,1.0276249847860122,2.0934839845761406,1.6719788728749623
ENSRNOG00000010266,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000010267,165.6308829292646,164.11629356590396,168.8010361922424,152.78728273798427,156.81745773352756,159.3319866810163
ENSRNOG00000010268,2.0658290607465135,1.343603841094661,1.439568671790788,3.329504950706679,2.2873250942591166,1.405982234008491
ENSRNOG00000010270,1.7012709912030113,1.343603841094661,1.6717571672409153,0.3288399951315239,0.34891399742935675,0.2659966388664713
ENSRNOG00000010274,55.97991690101337,54.13740354849707,46.530574488205474,54.75185918939872,53.11246405313541,57.797269673700406
ENSRNOG00000010275,0.04050645217150027,0.19662495235531624,0.13931309727007626,0.5343649920887263,0.7365962167953086,0.22799711902840394
ENSRNOG00000010277,77.0432720301935,78.25673103741586,73.6037530576903,66.13794402082775,70.51939570266666,69.91911650204388
ENSRNOG00000010278,0.1215193565145008,0.0,0.046437699090025424,0.0,0.0,0.037999519838067326
ENSRNOG00000010280,0.2835451652005019,0.16385412696276352,0.3715015927202034,0.04110499939144049,0.23260933161957115,0.3039961587045386
ENSRNOG00000010282,0.3645580695435024,0.557104031673396,0.2786261945401525,0.41104999391440483,0.5039868851757375,0.7599903967613465
ENSRNOG00000010283,0.08101290434300054,0.0,0.13931309727007626,0.12331499817432146,0.038768221936595196,0.037999519838067326
ENSRNOG00000010284,32.28364238068571,33.36070024961865,32.73857785846793,36.99449945229644,34.27110819195015,30.931609148186805
ENSRNOG00000010286,2375.0958230759184,2453.289530537281,2169.1977998932675,513.1137074033516,524.2238970266402,544.2671226406383
ENSRNOG00000010291,4.455709738865029,4.3585197772095094,5.015271501722745,2.54850996226931,3.1014577549276154,3.571954864778329
ENSRNOG00000010296,1.1746871129735077,1.4746871426648718,1.6253194681508898,3.2883999513152387,2.636239091688473,2.2419716704459725
ENSRNOG00000010298,116.37503708872028,121.97301211108118,121.9918355094968,107.07852341470246,119.09597778922043,124.94242122756536
ENSRNOG00000010299,95.55472067256913,91.49614449600715,86.74562190016749,117.60140325891122,99.32418460155688,93.70681592067403
ENSRNOG00000010301,15.473464729513102,14.484704823508295,13.79199662973755,16.647524753533396,17.25185876178486,17.403780085834835
ENSRNOG00000010302,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000010303,26.207674554960672,27.167014250426192,28.048370250375356,18.949404719454062,20.275780072839286,22.15372006559325
ENSRNOG00000010306,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000010308,81.45847531688703,77.4046895772095,75.92563801219157,155.74684269416798,137.54965143103973,124.75242362837503
ENSRNOG00000010309,49.62040391008783,46.79673866056526,46.112635196395246,40.07737440665447,46.87078032134359,50.69135946398181
ENSRNOG00000010311,24.30387130290016,25.92172288550919,24.56554281862345,20.26476469998016,23.338469605830305,24.091695577334686
ENSRNOG00000010312,0.0,0.0327708253925527,0.0,0.0,0.0,0.0
ENSRNOG00000010315,0.1215193565145008,0.0327708253925527,0.0,0.0,0.038768221936595196,0.0
ENSRNOG00000010316,10.086106590703567,10.191726697083892,9.612603711635263,9.001994866725466,9.963433037704965,11.285857391905996
ENSRNOG00000010319,0.04050645217150027,0.0,0.0,0.0,0.038768221936595196,0.037999519838067326
ENSRNOG00000010320,0.16202580868600108,0.2621666031404216,0.23218849545012712,0.08220999878288097,0.19384110968297597,0.2659966388664713
ENSRNOG00000010325,0.1215193565145008,0.09831247617765812,0.09287539818005085,0.12331499817432146,0.0,0.07599903967613465
ENSRNOG00000010326,501.06481336145833,552.5488869438311,585.7186986224907,646.9104804224903,666.9684901971837,672.0215083362207
ENSRNOG00000010330,197.1449027186918,199.60709746603854,193.13439051541573,197.96167706917737,202.21504562128052,204.36141768912609
ENSRNOG00000010331,484.0521034494282,512.3718550125616,515.9692745892725,324.1129202015082,390.0470809040842,399.1849558988973
ENSRNOG00000010332,25.883622937588672,26.839305996500666,27.676868657655152,15.085534776658658,17.40693164953124,18.58176520081492
ENSRNOG00000010337,0.16202580868600108,0.0655416507851054,0.0,0.08220999878288097,0.038768221936595196,0.037999519838067326
ENSRNOG00000010342,11.503832416706077,11.076538982682814,11.145047781606102,10.769509840557406,10.23481059126113,9.651878038869102
ENSRNOG00000010344,0.0,0.1310833015702108,0.0,0.08220999878288097,0.038768221936595196,0.07599903967613465
ENSRNOG00000010345,1.4582322781740096,1.6385412696276354,1.3466932736107373,1.1509399829603335,1.2405831019710463,1.7099783927130296
ENSRNOG00000010347,0.2835451652005019,0.3932499047106325,0.3715015927202034,0.6576799902630478,0.4264504413025471,0.2659966388664713
ENSRNOG00000010348,0.0,0.0327708253925527,0.0,0.0,0.0,0.07599903967613465
ENSRNOG00000010349,0.08101290434300054,0.0,0.0,0.04110499939144049,0.07753644387319039,0.07599903967613465
ENSRNOG00000010350,0.08101290434300054,0.0327708253925527,0.046437699090025424,0.16441999756576195,0.0,0.22799711902840394
ENSRNOG00000010352,94.46104646393863,92.34818595621353,102.20937569714596,82.99099377131834,90.36872533420339,91.12284857168545
ENSRNOG00000010353,188.59804131050524,175.16006172319422,168.8010361922424,191.01493217202392,184.14905419882717,177.91375188183122
ENSRNOG00000010357,0.0,0.0327708253925527,0.13931309727007626,0.08220999878288097,0.07753644387319039,0.11399855951420197
ENSRNOG00000010358,129.25608887925736,120.30170001606098,124.54590895944818,198.98930205396337,149.72287311913064,146.98214273364442
ENSRNOG00000010359,0.08101290434300054,0.0327708253925527,0.09287539818005085,0.04110499939144049,0.0,0.0
ENSRNOG00000010361,86.96735281221108,87.76027040125615,91.25007871189996,98.4875785418914,98.16113794345902,100.0147362137932
ENSRNOG00000010362,467.72800322431357,503.5892738073574,494.70080840604084,505.3448625183693,590.1686425407886,584.6986117483419
ENSRNOG00000010363,37.18492309343725,43.060864565814256,38.96122953653133,30.129964553925873,33.03052508997911,34.047569774908325
ENSRNOG00000010365,0.8506354956015056,0.8192706348138177,0.6965654863503814,0.9043099866116906,0.4264504413025471,0.3039961587045386
ENSRNOG00000010369,59.9495492138204,68.81873332436068,61.71570209064379,57.99915414132252,61.21502243788381,61.44522357815487
ENSRNOG00000010370,117.99529517558028,118.23713801633016,125.8461645339689,110.86018335871499,121.07315710798679,113.9605599943639
ENSRNOG00000010375,0.0,0.0,0.0,0.04110499939144049,0.07753644387319039,0.037999519838067326
ENSRNOG00000010378,0.32405161737200217,0.36047907931807976,0.23218849545012712,2.014144970180584,2.01594754070295,1.5579803133607604
ENSRNOG00000010379,88.58761089907108,89.36604084549123,86.69918420107747,84.22414375306155,85.29008826050942,82.95295180650098
ENSRNOG00000010381,21.18487448569464,19.59695358474652,21.175590785051593,25.978359615390385,22.36926405741543,18.999759919033664
ENSRNOG00000010386,18.227903477175122,17.991183140511435,18.946581228730373,13.030284807086634,14.344242116540222,14.629815137655921
ENSRNOG00000010388,0.0,0.0,0.0,0.0,0.0,0.037999519838067326
ENSRNOG00000010389,59.58499114427689,59.67567303983848,62.180079081544044,80.48358880844047,85.32885648244601,84.96692635791854
ENSRNOG00000010390,21.832977720438645,23.26728602871242,22.800910253202485,15.41437477179018,19.151501636678024,18.391767601624586
ENSRNOG00000010392,0.04050645217150027,0.0655416507851054,0.0,0.08220999878288097,0.07753644387319039,0.07599903967613465
ENSRNOG00000010396,68.49641062200695,70.29342046702556,71.235430404099,68.97418897883713,71.06215080977898,63.573196689086636
ENSRNOG00000010397,18.673474451061622,15.074579680574244,14.395686717907882,36.788974455339236,27.292828243363015,26.827661005675534
ENSRNOG00000010402,0.8101290434300054,0.5898748570659487,1.11450477816061,1.8908299720062622,2.0934839845761406,1.8239769522272316
ENSRNOG00000010406,0.44557097388650296,0.32770825392552705,0.5108146899902797,0.5754699914801668,0.23260933161957115,0.6839913570852119
ENSRNOG00000010407,0.0,0.0,0.0,0.04110499939144049,0.0,0.0
ENSRNOG00000010408,30.1773068677677,27.330868377388956,22.243657864122177,18.209514730408134,19.771793187663548,22.533715263973924
ENSRNOG00000010409,26.774764885361677,27.789659932884692,31.15969608940706,31.979689526540696,32.44900176093018,26.219668688266456
ENSRNOG00000010410,0.0,0.0,0.0,0.0,0.0,0.037999519838067326
ENSRNOG00000010412,0.0,0.0327708253925527,0.0,0.04110499939144049,0.07753644387319039,0.07599903967613465
ENSRNOG00000010415,49.37736519705883,39.12836551870793,46.71632528456558,82.62104877679538,42.68381235219131,42.1034679805786
ENSRNOG00000010417,79.39264625614052,75.17627345051591,83.91292225567594,73.94789390520143,68.42591171809052,67.63914531175985
ENSRNOG00000010418,43.74696834522029,41.19292751843875,42.30474387101316,48.750529278248415,40.74540125536155,40.92548286559851
ENSRNOG00000010420,67.68628157857695,72.75123237146701,63.89827394787498,48.750529278248415,56.175153586126434,54.87130664616922
ENSRNOG00000010421,28.55704878090769,25.626785456976215,28.60562263945566,25.731729619041744,27.758046906602157,28.30964227936016
ENSRNOG00000010423,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000010427,211.7677319526034,201.0162429579183,177.99570061206745,202.1543870071043,206.90600047560855,200.9794604235381
ENSRNOG00000010428,43.341903823505284,47.517696819201426,47.27357767364588,34.281569492461365,37.217493059131385,37.695523679362786
ENSRNOG00000010430,0.1215193565145008,0.0655416507851054,0.09287539818005085,0.0,0.038768221936595196,0.0
ENSRNOG00000010431,1.053167756459007,1.6057704442350826,1.207380176340661,1.8086199732233812,2.403629760068902,2.4699687894743763
ENSRNOG00000010434,79.83821723002703,81.8942926559892,81.6374750002647,65.02810903725884,70.2092499271739,73.94706560487901
ENSRNOG00000010435,11.827884034078078,11.338705585823236,11.191485480696127,10.728404841165966,10.97140680805644,11.703852110124737
ENSRNOG00000010436,52.77990717946485,53.9080077707492,52.01022298082847,46.941909305025035,49.62332407884185,53.12332873361812
ENSRNOG00000010438,12.475987268822083,9.79847679237326,11.145047781606102,10.605089842991644,11.359089027422392,13.223832903647429
ENSRNOG00000010440,156.31439892981953,147.3048601395244,121.38814542132646,104.40669845425883,120.1814880034451,128.2483794534772
ENSRNOG00000010446,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000010447,15.473464729513102,18.941537076895465,16.624696274229102,56.35495416566491,69.3951172665054,63.573196689086636
ENSRNOG00000010448,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000010449,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000010450,0.0,0.0,0.0,0.04110499939144049,0.0,0.0
ENSRNOG00000010451,0.0,0.0,0.0,0.0,0.0,0.0
ENSRNOG00000010452,45.5697586929378,45.87915554957379,42.444056968283235,35.02145948150729,38.7682219365952,41.571474702845656
ENSRNOG00000010453,82.99772049940405,77.14252297406907,66.1272835041962,68.9330839794457,68.92989860326625,67.48714723240757
ENSRNOG00000010454,0.0,0.0,0.0,0.04110499939144049,0.0,0.0
ENSRNOG00000010457,41.276074762758775,40.144261105877064,41.19023909285255,70.04291896301459,72.76795257498918,73.83306704536481
ENSRNOG00000010459,0.2430387130290016,0.0655416507851054,0.046437699090025424,0.12331499817432146,0.19384110968297597,0.037999519838067326
ENSRNOG00000010461,61.36727503982291,63.05106805527141,57.9078107652617,52.57329422165238,61.79654576693274,65.5871712405042
ENSRNOG00000010463,1.49873873034551,1.8351662219829514,1.11450477816061,3.822764943403965,4.458345522708448,4.863938539272618
ENSRNOG00000010466,63.79766217011292,68.13054599111707,69.00642084777778,56.84821415836219,59.04400200943448,64.52318468503832
ENSRNOG00000010467,0.0,0.0327708253925527,0.046437699090025424,0.0,0.038768221936595196,0.07599903967613465
ENSRNOG00000010468,0.0,0.0327708253925527,0.0,0.08220999878288097,0.038768221936595196,0.11399855951420197
ENSRNOG00000010472,32.243135928514214,32.34480466244952,33.48158104390833,27.704769589830885,30.00660377892468,31.23560530689134
ENSRNOG00000010473,13.893713094824593,15.795537839210404,17.36769945966951,12.413709816215027,12.948586126822795,10.715864594334986
ENSRNOG00000010474,255.0286228717657,257.7097708870345,262.55875065500373,240.6286664374926,263.43006805916434,269.07459997335474
ENSRNOG00000010475,42.32924251921778,43.126406216599364,44.812379621874534,37.07670945107932,36.2870557326531,36.78353520324917
ENSRNOG00000010477,75.625546204191,74.65194024423506,76.39001500309182,46.736384308067834,54.236742489296674,56.049291761149306
ENSRNOG00000010478,0.04050645217150027,0.0,0.0,0.16441999756576195,0.0,0.1519980793522693
ENSRNOG00000010479,320.9731270069681,296.4121156756392,291.1643732944594,336.7321550146805,306.6954037404046,295.25626914178315
ENSRNOG00000010480,0.3645580695435024,0.45879155549573786,0.5108146899902797,0.08220999878288097,0.27137755355616633,0.1519980793522693
ENSRNOG00000010482,104.74968531549969,101.88449614544636,96.31178791271273,83.48425376401562,89.39951978578851,90.4768567344383
ENSRNOG00000010484,31.270981076398208,26.511597742575137,23.35816264228279,40.20068940482879,35.317850184238225,32.60358802106177
ENSRNOG00000010485,0.0,0.0,0.0,0.0,0.0,0.0
